0.049291227012872696,0.04349839687347412,0.08791980147361755,0.03027825616300106,0.046828821301460266,0.02309860847890377,0.05588401108980179,0.038498252630233765,0.03182351216673851,0.04632402956485748,0.018889863044023514,0.028470024466514587,0.008930451236665249,0.04141053929924965,0.0653105080127716,0.046020276844501495,0.033445633947849274,0.07119986414909363,0.015076379291713238,0.21780146658420563
0.019611667841672897,0.12112998217344284,0.07508131861686707,0.03651033341884613,0.02293853834271431,0.026509135961532593,0.032981809228658676,0.05105818063020706,0.061027683317661285,0.03002753295004368,0.013524483889341354,0.0374554842710495,0.015080733224749565,0.07816333323717117,0.066556915640831,0.030224373564124107,0.024189306423068047,0.04380708932876587,0.010707778856158257,0.20341436564922333
0.012270785868167877,0.052081841975450516,0.35417279601097107,0.07585382461547852,0.02972971834242344,0.017281541600823402,0.017641395330429077,0.03060295060276985,0.013724670745432377,0.04367346316576004,0.016818802803754807,0.02350068837404251,0.004934381227940321,0.062453240156173706,0.13617545366287231,0.02412615343928337,0.01757781021296978,0.03231336548924446,0.003914813511073589,0.031152334064245224
0.014407862909138203,0.06651048362255096,0.1604815572500229,0.15937495231628418,0.04270050674676895,0.02673180401325226,0.02399829402565956,0.04652021825313568,0.017828775569796562,0.016662705689668655,0.03638039529323578,0.06001734361052513,0.0069556389935314655,0.061812806874513626,0.07758329063653946,0.0376366525888443,0.021975649520754814,0.049921177327632904,0.005060308147221804,0.06743956357240677
0.01929987035691738,0.029136192053556442,0.0922614112496376,0.06964881718158722,0.12289001792669296,0.0625787079334259,0.020976901054382324,0.05611661821603775,0.01241918932646513,0.02332695946097374,0.030060721561312675,0.06304427236318588,0.0019438109593465924,0.07663511484861374,0.0706249251961708,0.061962466686964035,0.024318808689713478,0.1447872668504715,0.004627792630344629,0.013340190052986145
0.01855047047138214,0.03536466136574745,0.05202418193221092,0.028602993115782738,0.05777549371123314,0.43011224269866943,0.024625450372695923,0.08527205139398575,0.022207796573638916,0.007652563042938709,0.020321480929851532,0.02834264561533928,0.003210710594430566,0.02614089474081993,0.01759149506688118,0.013153384439647198,0.009992135688662529,0.043553903698921204,0.007761051878333092,0.06774440407752991
0.029050011187791824,0.04180335998535156,0.056499332189559937,0.05425962060689926,0.0414244718849659,0.05151977762579918,0.08940506726503372,0.10863204300403595,0.041134901344776154,0.02712438814342022,0.02112843468785286,0.03909987956285477,0.016692226752638817,0.10039424896240234,0.0556408129632473,0.03649121895432472,0.017864907160401344,0.10420866310596466,0.024384086951613426,0.043242525309324265
0.01446800958365202,0.019738798961043358,0.03446604311466217,0.020376071333885193,0.03426375240087509,0.03046850487589836,0.03458482027053833,0.43361279368400574,0.05073871463537216,0.022675829008221626,0.04033917933702469,0.017887482419610023,0.007137025706470013,0.06074489653110504,0.03444479778409004,0.01678365096449852,0.020049214363098145,0.047679077833890915,0.012232409790158272,0.04730897396802902
0.014731272123754025,0.050655752420425415,0.039166342467069626,0.020153021439909935,0.02621779777109623,0.015898963436484337,0.02536153979599476,0.07334133237600327,0.3355273902416229,0.04723738133907318,0.023668378591537476,0.016831740736961365,0.009728306904435158,0.05913965776562691,0.03708001226186752,0.02464485354721546,0.027815425768494606,0.04903804138302803,0.008271509781479836,0.09549129009246826
0.007404341362416744,0.005840788129717112,0.02369808219373226,0.004674463998526335,0.008340245112776756,0.003327799728140235,0.006854547653347254,0.0239084642380476,0.010469654574990273,0.5938518643379211,0.012399687431752682,0.01665474846959114,0.0034545445814728737,0.07521907240152359,0.10341794788837433,0.029678739607334137,0.011672995053231716,0.048441532999277115,0.005009105429053307,0.0056813787668943405
